2081, 2081
[-1.#IND; -1.#IND; -1.#IND]
[-1.#IND; -1.#IND; -1.#IND]
[-2121.679; 1067.1851; 1]
[-2140.4485; 1083.3762; 1]
[-2122.2312; 1082.9904; 1]
[-2113.4409; 1080.1013; 1]
[-2138.1702; 1096.989; 1]
[-2135.9338; 1095.4956; 1]
[-2079.6648; 1107.7202; 1]
[-2047.2036; 1096.7638; 1]
[-2110.709; 1125.4755; 1]
[-1967.8289; 1090.356; 1]
[-2030.1697; 1107.8402; 1]
[-1951.5822; 1087.9912; 1]
[-1934.068; 1084.759; 1]
[-2022.8992; 1112.9535; 1]
[-1917.8726; 1081.7731; 1]
[-1981.2522; 1115.5377; 1]
[-1892.3503; 1073.1355; 1]
[-1917.6943; 1099.0679; 1]
[-1780.3058; 1057.1074; 1]
[-1796.4026; 1065.3887; 1]
[-1799.0765; 1067.5157; 1]
[-1802.1351; 1068.9539; 1]
[-1787.1335; 1064.1956; 1]
[-1800.9221; 1074.1011; 1]
[-1794.8268; 1071.6964; 1]
[-1820.1113; 1087.8759; 1]
[-1802.2329; 1081.2306; 1]
[-1819.6791; 1095.6365; 1]
[-1717.9408; 1060.7971; 0.99999994]
[-1562.8687; 1032.0295; 1]
[-1488.0988; 1038.4619; 1]
[-1586.9749; 1057.6666; 1]
[-1576.595; 1117.5405; 1]
[-1353.3333; 996.29816; 1]
[-1591.1777; 1134.2516; 1]
[-1462.4014; 1063.1448; 1]
[-1622.4277; 1158.4; 1]
[-1655.8308; 1161.3207; 1]
[-1623.3232; 1130.9038; 1]
[-2022.4861; 1335.7849; 1]
[-2283.9646; 1489.395; 1]
[-3202.0288; 1975.4513; 1]
[-3258.6948; 2037.1049; 1]
[-2409.3972; 1606.7596; 1]
[-2025.1877; 1404.7142; 1]
[-1758.2335; 1272.4558; 1]
[-1929.9039; 1360.8595; 1]
[-2627.1982; 1835.8737; 1]
[-2360.1628; 1648.6438; 1]
[-2466.4988; 1725.6279; 1]
[-2433.769; 1723.1321; 1]
[-2395.5852; 1714.8282; 0.99999994]
[-2821.5132; 2001.0538; 0.99999994]
[-2081.998; 1564.9506; 1]
[-2478.6582; 1748.3007; 1]
[-2094.2793; 1553.8373; 1]
[-2314.3616; 1678.036; 1]
[-2044.0581; 1574.735; 1]
[-2059.6455; 1568.4598; 1]
[-2150.7864; 1626.4685; 1]
[-2074.8574; 1591.4105; 1]
[-2104.967; 1613.1952; 1]
[-1946.1901; 1546.3229; 1]
[-1998.5549; 1593.9026; 1]
[-1855.3816; 1534.3157; 1]
[-1694.0037; 1425.666; 1]
[-1507.7739; 1319.8124; 1]
[-1528.2397; 1336.0394; 1]
[-1545.4423; 1349.2946; 1]
[-1564.9553; 1366.8451; 1]
[-1576.7644; 1373.786; 1]
[-1556.4493; 1367.2977; 1]
[-1521.6191; 1355.0166; 1]
[-1473.3748; 1328.3152; 1]
[-1565.2538; 1395.0063; 1]
[-2398.916; 2004.8201; 1]
[-3015.7686; 2442.9927; 1]
[-2420.4961; 2010.7134; 0.99999994]
[-2180.1958; 1900.9326; 1]
[-2146.6797; 1938.0134; 1]
[-1852.7328; 1734.4717; 1]
[-1642.3403; 1588.4629; 1]
[-1633.3462; 1573.6521; 1]
[-1624.8213; 1577.6554; 1]
[-1643.6748; 1590.4791; 1]
[-1665.7856; 1621.0099; 1]
[-1718.3372; 1658.2706; 1]
[-1707.1698; 1653.3527; 1]
[-1708.3586; 1661.7341; 1]
[-1718.6764; 1677.1261; 1]
[-1713.1464; 1675.9204; 1]
[-1696.2949; 1665.5924; 1]
[-1705.2333; 1669.0345; 1]
[-1708.2957; 1671.4465; 1]
[-1732.8624; 1695.1224; 1]
[-1725.0978; 1698.6005; 1]
[-1716.9335; 1697.1692; 1]
[-1735.7096; 1708.7344; 1]
[-1702.5643; 1691.0181; 1]
[-1710.246; 1697.6373; 0.99999994]
[-1721.3323; 1730.9324; 1]
[-1736.1887; 1742.8704; 1]
[-1736.3094; 1750.5975; 1]
[-1758.5194; 1777.0802; 1]
[-1778.1989; 1796.0992; 1]
[-1776.2504; 1790.0818; 1]
[-1784.33; 1795.1693; 1]
[-1781.486; 1794.7321; 1]
[-1802.3118; 1810.7623; 1]
[-1800.5504; 1811.9308; 0.99999994]
[-1788.5869; 1804.8302; 1]
[-1807.5243; 1827.0521; 1]
[-1816.6056; 1828.4482; 1]
[-1816.9855; 1829.7324; 1]
[-1829.4098; 1845.839; 1]
[-1842.1714; 1854.9657; 0.99999994]
[-1846.5785; 1858.3335; 0.99999994]
[-1835.5275; 1850.5056; 1]
[-1851.7919; 1865.3213; 1]
[-1829.671; 1852.1277; 1]
[-1857.1873; 1876.2456; 0.99999994]
[-1859.8323; 1881.4479; 0.99999994]
[-1850.0712; 1873.2782; 1]
[-1838.0476; 1866.3113; 0.99999994]
[-1847.6653; 1880.8818; 0.99999994]
[-1851.998; 1889.1664; 0.99999994]
[-1849.1198; 1886.4454; 1]
[-1852.2152; 1889.071; 1]
[-1874.5845; 1900.0093; 0.99999994]
[-1864.0964; 1891.0173; 1]
[-1894.767; 1909.244; 1]
[-1876.8021; 1897.8759; 1]
[-1913.9095; 1918.2653; 1]
[-1903.6942; 1912.8982; 1]
[-1883.47; 1905.1787; 1]
[-1911.0774; 1932.7709; 1]
[-1914.9637; 1935.9211; 1]
[-1920.0758; 1941.1233; 1]
[-1931.778; 1947.4784; 1]
[-1899.646; 1929.0319; 1]
[-1892.3857; 1920.1748; 1]
[-1885.2404; 1920.0388; 1]
[-1888.3052; 1922.4777; 0.99999994]
[-1886.2745; 1920.3691; 1]
[-1897.5516; 1934.1635; 1]
[-1878.4091; 1920.7266; 1]
[-1868.0359; 1913.8673; 1]
[-1847.993; 1901.8733; 1]
[-1835.2953; 1903.3262; 1]
[-1845.319; 1906.6532; 1]
[-1872.4636; 1922.5934; 1]
[-1865.2473; 1917.4729; 1]
[-1880.3297; 1932.7856; 1]
[-1895.6459; 1949.4017; 1]
[-1863.382; 1932.3949; 1]
[-1875.0073; 1939.0386; 1]
[-1875.6963; 1937.9043; 1]
[-1862.183; 1929.3918; 1]
[-1868.5822; 1936.5852; 1]
[-1869.1605; 1935.0089; 1]
[-1865.3981; 1937.5906; 1]
[-1883.308; 1954.7649; 0.99999994]
[-1865.8636; 1945.7334; 1]
[-1876.5596; 1954.9048; 1]
[-1872.2837; 1954.5731; 1]
[-1872.5966; 1954.7843; 0.99999994]
[-1873.6544; 1958.4655; 1]
[-1863.2067; 1953.3147; 1]
[-1887.2902; 1976.4459; 1]
[-1895.4047; 1982.3253; 1]
[-1893.8401; 1980.6644; 0.99999994]
[-1889.7515; 1976.7397; 0.99999994]
[-1890.2485; 1977.3456; 1]
[-1889.8854; 1976.2832; 0.99999994]
[-1889.5791; 1974.7731; 1]
[-1885.7836; 1973.7098; 1]
[-1907.5303; 1994.3268; 0.99999994]
[-1893.6277; 1986.4155; 1]
[-1877.4912; 1980.7358; 1]
[-1888.0039; 1987.4904; 0.99999994]
[-1887.4279; 1985.1294; 1]
[-1910.702; 2000.4165; 1]
[-1912.2833; 2005.8092; 1]
[-1913.8613; 2009.7977; 0.99999994]
[-1912.1116; 2007.979; 1]
[-1910.4832; 2005.5175; 1]
[-1914.8462; 2011.2853; 1]
[-1923.2968; 2022.0615; 1]
[-1929.226; 2023.8199; 1]
[-1910.5482; 2012.4219; 0.99999994]
[-1916.9307; 2016.4014; 1]
[-1915.3939; 2015.8999; 0.99999994]
[-1910.1447; 2011.9419; 1]
[-1932.0465; 2033.7169; 0.99999994]
[-1931.593; 2032.4476; 1]
[-1931.9238; 2032.6761; 1]
[-1928.1847; 2030.5762; 1]
[-1938.5187; 2039.4694; 1]
[-1911.1279; 2020.9572; 1]
[-1940.0175; 2049.7378; 1]
[-1937.8868; 2050.2461; 1]
[-1938.3704; 2052.1306; 1]
[-1940.8174; 2052.7236; 1]
[-1938.5361; 2050.3154; 0.99999994]
[-1938.1324; 2050.0908; 1]
[-1932.8534; 2047.5878; 1]
[-1923.9249; 2041.0684; 1]
[-1910.1189; 2032.9501; 1]
[-1918.3848; 2045.3199; 0.99999994]
[-1942.2787; 2066.3247; 1]
[-1937.3192; 2067.5598; 1]
[-1944.4048; 2071.8254; 0.99999994]
[-1939.5671; 2068.9585; 1]
[-1946.6111; 2073.3042; 0.99999994]
[-1960.2402; 2083.5562; 1]
[-1954.7589; 2079.3789; 1]
[-1947.8232; 2075.6436; 0.99999994]
[-1.#IND; -1.#IND; -1.#IND]
[-721.60333; 1208.3792; 1]
[2510.2986; -526.11462; 1]
[1408.1423; -1589.0476; 1]
[2749.2356; -726.44006; 1]
[-149.96356; 452.65695; 1]
[-505.88809; -424.09344; 1]
[1517.4714; 2394.6401; 1]
[-53.918488; -578.84857; 1]
[1326.674; -658.45007; 1]
[864.78882; 4577.5059; 1]
[261.73071; 959.98608; 1]
[-996.33405; -6544.2539; 1]
[494.4776; -413.54459; 1]
[2968.2327; 1755.3143; 1]
[-13794.907; 3445.2917; 1]
[-4831.5479; 1352.9009; 1]
[-62806.434; 10924.776; 0.99999994]
[88593.461; -8626.2939; 1]
[-20727.67; 5333.7305; 0.99999994]
[-8753.6113; -592.08087; 1]
[-3387.9761; 358.64819; 0.99999994]
[-3691.5073; -4127.2637; 1]
[-5499.1724; -4497.8081; 0.99999994]
[-3257.2754; 1970.4926; 1]
[-4455.084; -1860.6882; 0.99999994]
[12274.741; 1654.6068; 0.99999994]
[8649.5215; 4564.9849; 0.99999994]
[13846.767; 2051.4087; 1]
[27227.219; -13440.495; 1]
[-252627.36; -40706.738; 1]
[2280.5713; 9860.1777; 1]
[102367.55; 17923.379; 1]
[2451.1282; 11385.283; 1]
[-2955.6008; 1488.5441; 1]
[-2572.7397; 212.96591; 0.99999994]
[-1284.4905; 1672.2269; 0.99999994]
[-1731.9084; 1318.9248; 1]
[-1058.0524; 976.47766; 1]
[-538.11395; 1597.0835; 1]
[169.48685; 1308.0751; 1]
[283.12894; 877.15393; 1]
[331.63971; 689.18457; 1]
[197.96182; 525.8988; 1]
[118.59188; 483.7746; 1]
[137.18491; 223.52541; 1]
[128.45428; 243.74136; 1]
[52.082062; 235.16122; 1]
[29.207136; 460.67343; 1]
[37.621826; 528.09662; 1]
[45.393024; 593.94989; 1]
[93.832222; 560.77527; 1]
[73.943352; 518.91632; 1]
[82.41655; 481.68625; 1]
[140.31139; 494.63; 1]
[187.76883; 482.24988; 1]
[219.94917; 468.81531; 1]
[231.73723; 452.50095; 0.99999994]
[249.47618; 463.17184; 1]
[266.05447; 428.11386; 1]
[266.41968; 403.68256; 1]
[264.10498; 381.74948; 1]
[261.98816; 368.95322; 1]
[263.01617; 358.93832; 1]
[257.01245; 340.57205; 1]
[252.49213; 327.79904; 1]
[247.869; 329.29773; 1]
[241.45752; 315.37759; 1]
[241.17842; 303.63702; 1]
[240.90718; 297.63858; 1]
[243.58607; 289.23254; 1]
[245.83028; 286.78403; 1]
[249.61838; 284.25372; 1]
[256.85852; 289.54727; 1]
[243.08807; 281.7005; 1]
[227.50233; 282.50052; 1]
[207.34149; 279.9191; 1]
[193.19783; 273.62714; 1]
[181.58632; 270.34189; 1]
[163.39447; 257.73904; 0.99999994]
[142.77026; 250.9424; 1]
[126.17079; 243.92499; 1]
[123.51762; 240.56227; 1]
[133.38478; 243.54773; 1]
[137.31142; 244.12852; 1]
[137.44977; 242.80223; 1]
[144.95491; 244.17105; 1]
[145.69524; 241.14474; 1]
[146.24155; 235.24193; 1]
[142.12408; 216.55988; 1]
[148.70116; 208.0965; 0.99999994]
[153.53447; 199.6837; 1]
[158.7043; 192.42653; 1]
[174.93088; 187.38008; 0.99999994]
[181.57603; 182.29475; 1]
[191.41986; 176.33783; 0.99999994]
[194.54448; 173.00369; 0.99999994]
[197.90396; 169.91621; 1]
[202.67841; 169.02338; 1]
[210.256; 165.06769; 0.99999994]
[216.31366; 162.96162; 1]
[224.90923; 160.21921; 1]
[226.7551; 158.27504; 0.99999994]
[230.01691; 152.92645; 0.99999994]
[233.88164; 154.67972; 1]
[233.09535; 151.03683; 1]
[227.25241; 149.52301; 1]
[214.62431; 148.2515; 1]
[206.6474; 147.39015; 0.99999994]
[197.27168; 148.21141; 1]
[192.95616; 147.75276; 1]
[189.76073; 147.10655; 1]
[188.34009; 143.50249; 1]
[183.9566; 139.65082; 1]
[176.58023; 134.52798; 1]
[173.44765; 135.07852; 1]
[156.28436; 122.14474; 1]
[152.09601; 114.19841; 1]
[149.26483; 105.57851; 0.99999994]
[150.88484; 99.127113; 1]
[150.513; 94.328262; 1]
[145.86276; 84.191681; 1]
[153.47411; 79.060417; 1]
[165.31712; 83.593201; 1]
[166.14726; 88.54319; 1]
[166.20132; 94.908569; 1]
[170.08195; 97.945816; 1]
[178.61192; 104.32493; 1]
[197.48106; 101.09602; 1]
[206.62505; 91.104355; 1]
[213.17978; 76.7659; 1]
[221.71617; 64.63353; 1]
[223.49492; 56.273911; 1]
[221.03297; 52.213676; 1]
[215.18826; 41.879112; 1]
[212.68579; 33.549965; 1]
[214.59286; 30.418596; 1]
[222.14742; 24.163187; 1]
[227.78371; 9.8883333; 1]
[232.20285; -8.2928753; 1]
[235.87462; -28.993586; 1]
[243.51265; -47.224655; 0.99999994]
[255.71146; -54.981579; 1]
[258.25522; -61.294331; 1]
[261.8147; -65.582138; 1]
[274.45389; -64.684692; 1]
[284.89429; -68.900955; 1]
[284.92661; -73.137207; 0.99999994]
[284.46609; -71.152161; 1]
[291.24658; -68.149612; 1]
[300.26483; -68.929901; 0.99999994]
[322.85376; -82.323517; 1]
[319.42569; -102.90488; 1]
[315.86905; -115.78436; 1]
[320.7684; -131.8553; 0.99999994]
[336.21683; -152.19029; 1]
[355.60861; -180.46645; 1]
[368.84082; -203.70045; 1]
[378.32028; -215.57115; 1]
[370.54602; -234.14003; 1]
[369.12094; -256.17853; 1]
[378.98495; -273.70639; 1]
[378.12668; -285.09024; 1]
[371.40103; -296.74902; 1]
[370.87979; -297.03317; 1]
[379.91345; -286.6189; 1]
[411.65811; -272.70023; 1]
[449.86105; -254.84248; 1]
[486.32852; -236.98552; 1]
[518.23077; -227.75821; 1]
[552.04047; -216.48273; 1]
[584.58618; -206.02869; 0.99999994]
[616.39752; -197.5161; 1]
[648.51721; -196.3067; 1]
[663.36951; -202.40311; 1]
[672.08301; -213.21394; 1]
[670.51471; -219.44766; 0.99999994]
[680.3949; -226.59683; 1]
[689.50549; -219.19679; 0.99999994]
[695.77258; -208.30154; 1]
[711.70422; -193.36644; 1]
[717.44354; -178.22632; 1]
[730.17029; -162.19839; 1]
[741.25452; -146.97716; 1]
[754.68536; -144.77518; 0.99999994]
[763.27765; -144.0416; 1]
[788.30225; -147.93364; 1]
[785.90558; -138.76703; 1]
[792.59686; -142.62737; 1]
[803.84039; -158.15475; 1]
[819.28723; -173.77853; 0.99999994]
[848.47345; -195.25565; 1]
[843.69; -180.42114; 1]
[818.35974; -147.49373; 0.99999994]
[813.30316; -134.55865; 1]
[786.46777; -94.213112; 1]
[777.64423; -93.852745; 1]
[765.66949; -99.716034; 0.99999994]
[779.0033; -126.0217; 1]
[786.55212; -151.33318; 1]
[787.19141; -170.57597; 1]
[771.3631; -168.65857; 1]
[748.37659; -145.66536; 1]
[744.42676; -124.44378; 0.99999994]
[748.1488; -117.1852; 1]
[721.39832; -100.51369; 1]
[697.37524; -83.726822; 1]
[689.63959; -67.466751; 1]
[667.26556; -55.746471; 1]
[633.75665; -40.270935; 1]
[607.43372; -22.696835; 1]
[584.28406; -6.0392938; 1]
[555.16785; 5.6910686; 1]
[546.87762; 2.3597424; 1]
[530.72516; 4.9803176; 1]
[531.53516; 5.3216009; 1]
[512.3645; 2.3646204; 1]
[504.3327; 25.569246; 0.99999994]
[508.84082; 27.992865; 1]
[513.86853; 38.032295; 1]
[512.18597; 39.431168; 0.99999994]
[518.6806; 49.819012; 0.99999994]
[522.68365; 69.014648; 0.99999994]
[531.85358; 98.980118; 1]
[535.93866; 107.59969; 0.99999994]
[532.71307; 130.24498; 1]
[539.57819; 98.964111; 1]
[545.49817; 73.171753; 1]
[540.13226; 45.330883; 1]
[521.73096; 40.61615; 1]
[524.89825; -0.87250942; 1]
[504.93301; 1.7733868; 1]
[479.71548; 3.9788647; 1]
[456.85321; 4.8133507; 1]
[436.02896; 4.2794127; 1]
[419.7511; 12.941164; 1]
[406.58826; 19.905294; 1]
[375.90375; 34.577759; 1]
[344.73459; 44.406715; 1]
[317.88403; 57.775391; 1]
[296.90198; 65.921745; 1]
[283.37698; 68.883186; 1]
[277.25534; 72.637512; 0.99999994]
[267.90775; 78.370773; 1]
[292.55743; 97.243149; 1]
[293; 117.07414; 1]
[286.43951; 123.70061; 1]
[270.70105; 128.81871; 1]
[261.3179; 134.66786; 1]
[249.38841; 134.76573; 1]
[242.60544; 130.88115; 1]
[228.73071; 126.28417; 1]
[218.02315; 119.22984; 1]
[212.31555; 115.70782; 0.99999994]
[211.95586; 119.61483; 1]
[217.46811; 125.27622; 1]
[215.39026; 142.42929; 1]
[202.40553; 154.14798; 1]
[211.41833; 149.51312; 0.99999994]
[223.57909; 154.71729; 0.99999994]
[241.72862; 146.22737; 1]
[232.59778; 141.71217; 1]
[242.27538; 142.87479; 1]
[254.01213; 141.68399; 1]
[256.39835; 147.70616; 1]
[258.74438; 161.43463; 1]
[262.34656; 168.62675; 0.99999994]
[252.94345; 165.46538; 0.99999994]
[247.5042; 169.11604; 1]
[250.06963; 181.22623; 1]
[257.89273; 242.70448; 1]
[239.39067; 275.33328; 0.99999994]
[230.43788; 336.75656; 1]
[284.51996; 378.22162; 1]
[326.84808; 421.69751; 1]
[349.13397; 535.23102; 1]
[330.90723; 407.03342; 0.99999994]
[323.88446; 332.03058; 1]
[323.05713; 317.6825; 1]
[380.09521; 290.58817; 1]
[418.25137; 300.90607; 1]
[403.44; 322.89059; 1]
[401.67914; 376.82184; 1]
[401.88748; 376.81689; 1]
[399.3183; 395.14529; 1]
[400.72711; 396.24377; 1]
[402.06628; 399.76706; 1]
[405.00549; 405.00339; 1]
[407.73032; 409.21997; 1]
[409.80194; 414.82492; 1]
[412.40918; 422.04837; 1]
[412.47537; 427.45316; 1]
[413.79559; 435.53873; 1]
[413.922; 441.03381; 1]
[414.68494; 441.02927; 1]
[415.38763; 444.22272; 1]
[414.87003; 445.75513; 1]
[414.76123; 446.88318; 1]
[414.69876; 447.45541; 1]
[414.60538; 449.46082; 1]
[414.7041; 449.70297; 1]
[414.78421; 449.94296; 1]
[414.4852; 450.7092; 1]
[414.56696; 451.18768; 1]
[414.63629; 452.97266; 1]
[415.14929; 454.40009; 1]
[-1.#IND; -1.#IND; -1.#IND]
[228.37939; 548.10901; 1]
[3491.8936; 1877.9474; 0.99999994]
[3782.7527; 3103.8186; 1]
[3273.6938; -871.40393; 1]
[3149.4829; 274.00076; 1]
[1116.6652; 541.49652; 1]
[1316.3386; -477.36423; 1]
[1527.1874; 443.63034; 1]
[5262.1738; 3113.1375; 1]
[15885.986; 3027.8811; 1]
[-1992.9991; -811.54865; 1]
[-769.34973; 1390.3866; 1]
[180.23148; -969.76135; 1]
[421.92947; 385.33026; 1]
[-361.86917; -1262.7096; 1]
[1127.2225; -260.96545; 1]
[884.58014; -1408.2693; 1]
[3107.3918; -3859.0513; 1]
[-143.86809; -2688.3438; 1]
[283.41837; -337.37537; 0.99999994]
[1736.3328; 609.80328; 1]
[-124.77189; -951.70514; 0.99999994]
[-777.65051; 1240.1517; 1]
[760.24762; 380.45233; 1]
[-1636.4946; -2444.2966; 1]
[2074.2666; -1037.2024; 0.99999994]
[2158.6104; -4113.7231; 1]
[-336.75293; 307.19223; 1]
[-329.96677; -1873.9893; 1]
[215.9673; -152.64613; 1]
[-10383.55; 8580.8555; 1]
[-2929.4929; 549.56049; 0.99999994]
[-1364.8717; -264.16345; 1]
[-730.40607; 472.65021; 1]
[-240.38368; -225.80222; 1]
[466.43359; 9.2813177; 1]
[223.597; 719.9245; 1]
[122.80077; 455.56723; 1]
[226.91331; 487.23511; 1]
[213.1738; 471.03033; 1]
[264.48688; 425.70364; 1]
[300.85339; 382.23944; 1]
[337.00717; 395.44067; 1]
[342.70596; 421.92734; 1]
[360.89447; 496.35345; 1]
[364.50522; 512.06293; 1]
[348.07864; 503.00952; 1]
[337.23541; 489.64005; 1]
[344.41098; 489.97672; 0.99999994]
[348.62689; 467.43912; 0.99999994]
[340.66626; 443.31693; 1]
[335.4595; 405.32196; 1]
[334.86996; 377.14944; 1]
[338.36493; 361.53049; 1]
[336.98941; 331.75659; 1]
[327.75107; 301.3269; 1]
[316.37137; 302.08606; 1]
[295.94144; 295.49969; 1]
[281.51682; 291.87115; 1]
[271.53085; 275.91721; 1]
[259.03714; 262.17352; 1]
[251.33086; 251.6557; 1]
[240.55312; 223.6813; 1]
[236.56166; 217.17784; 1]
[233.53265; 205.62401; 1]
[228.90221; 196.3051; 0.99999994]
[223.10886; 185.05481; 1]
[217.87764; 176.9057; 1]
[206.48802; 164.16777; 1]
[189.45647; 156.75769; 1]
[179.19659; 157.53847; 1]
[163.6329; 152.39996; 1]
[154.45563; 150.67548; 1]
[148.50792; 153.14217; 0.99999994]
[138.90891; 152.24969; 1]
[131.95703; 153.88307; 1]
[129.62822; 155.75493; 1]
[121.75098; 154.65254; 1]
[120.04227; 153.75693; 1]
[121.93536; 150.26305; 1]
[128.0582; 147.89716; 1]
[140.53273; 136.27313; 1]
[141.13223; 122.77763; 1]
[140.65059; 115.11732; 1]
[134.45041; 107.93045; 1]
[126.03199; 101.25741; 1]
[126.51993; 100.54749; 1]
[139.52228; 110.33721; 1]
[149.65547; 113.82025; 1]
[144.82611; 104.53792; 1]
[135.70416; 89.514977; 1]
[135.32373; 73.142906; 1]
[132.38622; 55.679531; 0.99999994]
[127.99696; 37.124611; 1]
[134.64565; 32.456318; 1]
[136.69528; 24.034401; 1]
[152.05762; 27.849028; 1]
[160.81561; 27.692989; 1]
[172.06807; 29.680208; 1]
[184.06104; 23.157585; 1]
[202.73207; 20.435608; 1]
[223.72957; 3.1434176; 1]
[230.35822; -1.4929768; 1]
[233.57544; -16.262117; 1]
[238.71696; -20.638273; 0.99999994]
[240.53221; -32.358475; 1]
[241.6738; -37.111542; 0.99999994]
[245.65903; -41.615574; 1]
[249.05382; -48.579338; 1]
[257.35376; -57.458427; 0.99999994]
[271.10501; -53.312935; 0.99999994]
[286.66406; -60.416077; 1]
[296.67212; -66.024124; 1]
[306.42282; -65.939606; 1]
[308.81464; -66.821037; 1]
[309.40942; -73.254784; 1]
[312.71091; -69.964439; 1]
[300.96176; -91.18055; 1]
[307.20255; -93.508148; 1]
[316.74832; -92.831726; 1]
[324.48718; -87.849319; 1]
[325.09921; -90.224403; 1]
[321.12286; -91.215714; 1]
[307.66595; -95.59993; 1]
[301.8241; -105.55926; 1]
[306.06677; -115.39202; 1]
[315.0589; -130.80202; 1]
[320.80276; -142.39772; 1]
[333.6687; -147.07602; 1]
[363.94186; -150.95288; 1]
[385.96356; -141.89977; 0.99999994]
[388.00833; -157.33885; 1]
[395.54016; -168.0486; 1]
[407.65015; -171.52869; 1]
[413.17593; -178.4547; 1]
[416.56732; -176.49942; 1]
[407.2001; -174.69336; 1]
[391.73181; -187.39554; 1]
[387.44916; -195.96909; 1]
[382.40433; -198.00269; 1]
[378.18515; -204.6951; 1]
[387.48343; -209.09688; 1]
[395.09082; -215.23186; 1]
[407.18567; -220.52219; 1]
[424.91714; -235.84236; 1]
[447.43848; -250.72337; 0.99999994]
[474.4053; -271.67484; 1]
[492.33807; -281.00302; 1]
[511.2005; -308.22693; 1]
[520.45715; -332.18356; 1]
[533.78339; -362.41409; 0.99999994]
[541.90503; -392.15881; 1]
[562.94464; -413.85437; 0.99999994]
[569.8772; -419.4584; 0.99999994]
[590.05261; -432.37741; 0.99999994]
[628.52155; -443.9823; 1]
[665.2265; -458.7916; 1]
[725.93567; -504.06305; 1]
[774.50555; -538.30176; 0.99999994]
[825.68555; -579.09045; 1]
[839.52924; -603.91931; 1]
[880.99121; -650.00354; 1]
[918.36615; -687.84265; 1]
[943.01709; -707.35651; 1]
[952.05542; -714.66193; 1]
[951.42615; -688.26208; 1]
[952.06854; -668.48755; 1]
[890.4408; -578.82916; 1]
[868.11816; -532.56879; 1]
[878.74719; -515.41644; 1]
[866.55951; -490.37256; 1]
[851.72998; -466.45587; 1]
[890.2478; -483.15417; 0.99999994]
[926.64496; -496.53; 0.99999994]
[1010.8074; -586.03522; 1]
[1135.7263; -734.25232; 1]
[1222.3582; -821.61401; 1]
[1347.3994; -965.24402; 0.99999994]
[1467.28; -1131.1591; 0.99999994]
[1532.707; -1238.9323; 0.99999994]
[1520.3605; -1228.3309; 1]
[1478.9716; -1157.5435; 1]
[1399.6; -1057.5885; 1]
[1357.2307; -996.61401; 1]
[1277.7695; -897.01013; 1]
[1228.7399; -841.41003; 1]
[1184.1592; -783.19; 1]
[1111.1498; -680.81403; 1]
[967.1062; -507.1814; 1]
[923.23383; -426.17438; 0.99999994]
[884.91278; -356.81335; 1]
[841.34973; -291.95975; 1]
[829.85516; -267.0387; 0.99999994]
[803.10236; -226.24831; 1]
[767.57056; -181.3051; 0.99999994]
[750.89862; -172.56026; 1]
[701.79004; -173.19597; 0.99999994]
[651.53906; -156.54349; 0.99999994]
[591.64075; -137.95906; 1]
[527.2962; -129.85576; 1]
[494.61511; -124.17231; 1]
[475.76501; -108.45441; 1]
[466.49133; -99.798386; 0.99999994]
[453.57401; -96.939781; 1]
[438.47916; -87.125122; 1]
[430.65839; -53.397488; 1]
[431.25812; -53.662216; 1]
[435.16843; -29.532345; 1]
[448.21609; -18.025665; 1]
[463.15414; 15.277287; 1]
[461.17783; 1.5221485; 1]
[461.04825; -0.1973744; 1]
[451.89166; 8.1092024; 0.99999994]
[447.90186; 17.542528; 1]
[450.98291; 24.165184; 1]
[458.11121; 28.182337; 0.99999994]
[464.06976; 37.004738; 1]
[462.15012; 35.587051; 1]
[463.75858; 20.209728; 1]
[463.71088; -26.607136; 0.99999994]
[471.85773; -57.349117; 1]
[464.34082; -61.893684; 1]
[453.27628; -66.302307; 1]
[444.63055; -64.194321; 0.99999994]
[453.27658; -68.409424; 1]
[448.96729; -35.171577; 1]
[449.09235; -41.659897; 1]
[427.13766; -46.36816; 1]
[412.37042; -83.329659; 0.99999994]
[399.79596; -109.85219; 1]
[387.39963; -137.75346; 0.99999994]
[384.58545; -166.48575; 1]
[396.29666; -170.65964; 1]
[404.02023; -172.42516; 1]
[399.27518; -174.44473; 0.99999994]
[389.17117; -173.54469; 1]
[383.75974; -167.98795; 1]
[382.18112; -153.16174; 1]
[375.45285; -135.73204; 1]
[364.50446; -111.4722; 1]
[361.81616; -85.567833; 1]
[345.9231; -72.062233; 1]
[338.27286; -67.94294; 1]
[335.18512; -59.084778; 1]
[330.87784; -40.872894; 1]
[330.87936; -21.065458; 1]
[321.80374; -11.88994; 0.99999994]
[306.07953; 8.6848717; 1]
[293.21863; 30.771145; 1]
[279.48007; 43.997414; 1]
[268.1319; 55.483471; 1]
[258.66891; 63.905834; 0.99999994]
[252.06375; 64.28965; 1]
[246.03433; 66.005531; 1]
[249.00497; 70.828712; 0.99999994]
[245.56145; 85.303017; 1]
[243.67821; 95.804138; 1]
[251.18958; 98.459053; 1]
[262.09976; 103.44814; 1]
[275.45197; 123.29971; 0.99999994]
[297.9816; 135.77226; 1]
[345.93027; 143.67741; 1]
[344.20712; 163.8145; 1]
[358.32059; 172.7807; 1]
[372.55658; 185.67987; 1]
[397.00485; 222.46587; 1]
[430.74918; 246.58778; 1]
[429.39023; 253.84; 0.99999994]
[431.34897; 256.77368; 1]
[435.43848; 281.68723; 1]
